rad_haplotyper -v BMA.recode.vcf -r reference.fasta -x 35 -d 10 -z 3 -m .25 -g BMA.gen -p popmap
Locus	Sites	Haplotypes	Inds_Haplotyped	Total_Inds	Prop_Haplotyped	Status	Poss_Paralog	Low_Cov/Geno_Err	Miss_Geno	Comment
dDocent_Contig_14560	3	4	376	384	0.979	PASSED	0	5	3	
dDocent_Contig_14566	2	3	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_14568	3	4	377	384	0.982	PASSED	0	0	7	
dDocent_Contig_14569	2	4	382	384	0.995	PASSED	0	1	1	
dDocent_Contig_14578	-	-	-	-	-	FILTERED	0	0	0	Complex
dDocent_Contig_14582	2	3	380	384	0.990	PASSED	0	2	2	
dDocent_Contig_14584	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14585	1	2	371	384	0.966	PASSED	0	0	13	
dDocent_Contig_14587	4	5	376	384	0.979	PASSED	0	0	8	
dDocent_Contig_14592	1	2	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_14596	1	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_14597	2	3	371	384	0.966	PASSED	0	0	13	
dDocent_Contig_14600	5	1	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14602	1	2	372	384	0.969	PASSED	0	0	12	
dDocent_Contig_14605	2	3	375	384	0.977	PASSED	0	3	6	
dDocent_Contig_14608	2	3	372	384	0.969	PASSED	1	0	11	
dDocent_Contig_14610	1	2	372	384	0.969	PASSED	0	0	12	
dDocent_Contig_14615	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14617	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14620	2	3	377	384	0.982	PASSED	6	0	1	
dDocent_Contig_14623	1	2	368	384	0.958	PASSED	0	0	16	
dDocent_Contig_14627	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14631	2	3	370	384	0.964	PASSED	0	6	8	
dDocent_Contig_14632	2	3	369	384	0.961	PASSED	0	0	15	
dDocent_Contig_14633	1	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_14638	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14642	2	3	381	384	0.992	PASSED	1	0	2	
dDocent_Contig_14648	3	4	378	384	0.984	PASSED	1	0	5	
dDocent_Contig_14650	1	2	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_14651	2	3	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_14653	2	3	382	384	0.995	PASSED	1	1	0	
dDocent_Contig_14654	1	2	375	384	0.977	PASSED	0	0	9	
dDocent_Contig_14656	4	5	374	384	0.974	PASSED	0	0	10	
dDocent_Contig_14658	4	5	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_14659	2	3	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_14660	1	2	363	384	0.945	PASSED	0	0	21	
dDocent_Contig_14662	3	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14664	3	4	368	384	0.958	PASSED	0	1	15	
dDocent_Contig_14669	1	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_14671	1	2	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_14672	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14673	6	9	362	384	0.943	PASSED	1	0	21	
dDocent_Contig_14674	4	6	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_14675	2	3	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_14676	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14677	4	6	382	384	0.995	PASSED	1	0	1	
dDocent_Contig_14690	2	3	366	384	0.953	PASSED	1	0	17	
dDocent_Contig_14692	5	6	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14694	2	2	373	384	0.971	PASSED	0	0	11	
dDocent_Contig_14695	2	3	373	384	0.971	PASSED	0	0	11	
dDocent_Contig_14710	1	2	379	384	0.987	PASSED	0	0	5	
dDocent_Contig_14714	2	3	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_14715	1	2	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_14717	1	2	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_14718	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14720	4	5	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_14721	1	2	372	384	0.969	PASSED	0	0	12	
dDocent_Contig_14724	5	6	362	384	0.943	PASSED	0	1	21	
dDocent_Contig_14727	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14730	4	4	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_14734	2	3	376	384	0.979	PASSED	1	0	7	
dDocent_Contig_14737	2	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14738	1	2	365	384	0.951	PASSED	0	0	19	
dDocent_Contig_14742	5	6	357	384	0.930	PASSED	1	22	4	
dDocent_Contig_14744	4	5	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14747	2	3	378	384	0.984	PASSED	0	0	6	
dDocent_Contig_14748	3	4	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_14749	1	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_14750	1	2	365	384	0.951	PASSED	0	0	19	
dDocent_Contig_14752	2	3	366	384	0.953	PASSED	0	0	18	
dDocent_Contig_14753	2	3	369	384	0.961	PASSED	0	1	14	
dDocent_Contig_14757	3	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14758	6	7	251	384	0.654	PASSED	0	133	0	
dDocent_Contig_14759	2	3	378	384	0.984	PASSED	0	0	6	
dDocent_Contig_14764	4	5	376	384	0.979	PASSED	1	0	7	
dDocent_Contig_14765	4	5	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_14767	2	3	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_14775	4	7	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_14780	2	3	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_14783	1	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_14784	1	2	370	384	0.964	PASSED	0	0	14	
dDocent_Contig_14785	3	4	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_14787	2	3	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_14788	2	3	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_14791	2	4	367	384	0.956	PASSED	0	0	17	
dDocent_Contig_14794	3	4	352	384	0.917	PASSED	1	0	31	
dDocent_Contig_14798	7	5	367	384	0.956	PASSED	0	0	17	
dDocent_Contig_148	2	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_14800	3	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14801	3	3	371	384	0.966	PASSED	0	0	13	
dDocent_Contig_14804	1	2	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_14807	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14808	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14809	5	6	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14811	4	5	380	384	0.990	PASSED	4	0	0	
dDocent_Contig_14812	3	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14814	4	5	372	384	0.969	PASSED	0	0	12	
dDocent_Contig_14818	1	2	363	384	0.945	PASSED	0	0	21	
dDocent_Contig_14820	2	3	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_14821	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14825	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14827	5	6	371	384	0.966	PASSED	0	0	13	
dDocent_Contig_14832	2	3	370	384	0.964	PASSED	0	0	14	
dDocent_Contig_14833	2	3	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_14834	4	5	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_14836	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14840	2	3	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_14841	1	2	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_14842	2	2	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_14846	2	3	368	384	0.958	PASSED	1	0	15	
dDocent_Contig_14848	2	3	372	384	0.969	PASSED	0	0	12	
dDocent_Contig_14853	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14854	2	4	376	384	0.979	PASSED	1	0	7	
dDocent_Contig_14855	1	2	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_14856	4	5	374	384	0.974	PASSED	1	0	9	
dDocent_Contig_14859	5	6	366	384	0.953	PASSED	16	0	2	
dDocent_Contig_14860	2	3	376	384	0.979	PASSED	1	0	7	
dDocent_Contig_14861	2	3	381	384	0.992	PASSED	1	0	2	
dDocent_Contig_14863	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14865	2	3	368	384	0.958	PASSED	1	0	15	
dDocent_Contig_14870	3	5	378	384	0.984	PASSED	0	2	4	
dDocent_Contig_14871	6	5	381	384	0.992	PASSED	3	0	0	
dDocent_Contig_14874	2	3	357	384	0.930	PASSED	0	0	27	
dDocent_Contig_14880	5	6	375	384	0.977	PASSED	0	3	6	
dDocent_Contig_14882	11	6	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_14887	2	3	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_14891	3	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14892	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14893	2	3	371	384	0.966	PASSED	1	0	12	
dDocent_Contig_14896	3	4	378	384	0.984	PASSED	0	0	6	
dDocent_Contig_14897	2	3	379	384	0.987	PASSED	0	0	5	
dDocent_Contig_14899	3	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14903	3	4	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_14904	3	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14905	1	2	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_14906	2	3	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_14907	4	7	381	384	0.992	PASSED	1	0	2	
dDocent_Contig_14908	2	3	374	384	0.974	PASSED	0	1	9	
dDocent_Contig_14911	5	5	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14914	2	4	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_14915	1	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_14920	4	5	382	384	0.995	PASSED	1	1	0	
dDocent_Contig_14934	2	3	378	384	0.984	PASSED	0	0	6	
dDocent_Contig_14936	3	4	381	384	0.992	PASSED	3	0	0	
dDocent_Contig_14938	5	5	361	384	0.940	PASSED	0	3	20	
dDocent_Contig_14942	2	3	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_14943	2	3	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_14945	2	3	379	384	0.987	PASSED	0	0	5	
dDocent_Contig_14950	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14952	5	4	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_14955	3	4	381	384	0.992	PASSED	3	0	0	
dDocent_Contig_14958	1	2	372	384	0.969	PASSED	0	0	12	
dDocent_Contig_14959	1	2	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_14960	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14961	5	7	352	384	0.917	PASSED	0	0	32	
dDocent_Contig_14964	2	3	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_14966	1	2	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_14971	1	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_14975	1	2	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_14976	3	4	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_14977	2	3	381	384	0.992	PASSED	1	0	2	
dDocent_Contig_14978	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14979	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14980	1	2	371	384	0.966	PASSED	0	0	13	
dDocent_Contig_14982	1	2	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_14983	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14988	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_14989	2	3	373	384	0.971	PASSED	0	0	11	
dDocent_Contig_14994	4	5	379	384	0.987	PASSED	1	0	4	
dDocent_Contig_14995	1	2	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_14998	1	2	376	384	0.979	PASSED	0	0	8	
dDocent_Contig_14999	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15	1	2	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_15000	1	2	370	384	0.964	PASSED	0	0	14	
dDocent_Contig_15001	3	3	367	384	0.956	PASSED	0	0	17	
dDocent_Contig_15002	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15005	2	3	369	384	0.961	PASSED	0	0	15	
dDocent_Contig_15007	1	2	374	384	0.974	PASSED	0	0	10	
dDocent_Contig_15008	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15012	1	2	372	384	0.969	PASSED	0	0	12	
dDocent_Contig_15014	1	2	379	384	0.987	PASSED	0	0	5	
dDocent_Contig_15019	3	4	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_15022	3	4	356	384	0.927	PASSED	5	0	23	
dDocent_Contig_15031	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15033	18	5	381	384	0.992	PASSED	0	3	0	
dDocent_Contig_15034	3	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15035	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15036	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15037	1	2	366	384	0.953	PASSED	0	0	18	
dDocent_Contig_15040	4	5	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15041	7	8	381	384	0.992	PASSED	2	1	0	
dDocent_Contig_15045	3	4	380	384	0.990	PASSED	2	0	2	
dDocent_Contig_15047	3	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15049	3	4	361	384	0.940	PASSED	2	0	21	
dDocent_Contig_15053	4	5	382	384	0.995	PASSED	1	0	1	
dDocent_Contig_15054	3	4	370	384	0.964	PASSED	0	0	14	
dDocent_Contig_15056	4	5	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_15059	4	5	379	384	0.987	PASSED	0	1	4	
dDocent_Contig_15062	1	2	371	384	0.966	PASSED	0	0	13	
dDocent_Contig_15064	1	2	377	384	0.982	PASSED	0	0	7	
dDocent_Contig_15067	2	2	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_15068	2	3	374	384	0.974	PASSED	1	0	9	
dDocent_Contig_15073	1	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_15074	2	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15077	4	5	359	384	0.935	PASSED	0	1	24	
dDocent_Contig_15083	2	3	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_15084	1	2	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_15085	3	4	379	384	0.987	PASSED	1	0	4	
dDocent_Contig_15086	1	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_15087	-	-	-	-	-	FILTERED	0	0	0	Complex
dDocent_Contig_15088	2	4	373	384	0.971	PASSED	0	1	10	
dDocent_Contig_15092	3	4	379	384	0.987	PASSED	0	0	5	
dDocent_Contig_15094	3	5	372	384	0.969	PASSED	1	0	11	
dDocent_Contig_15095	3	5	379	384	0.987	PASSED	0	0	5	
dDocent_Contig_15096	3	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_151	2	3	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_15100	1	2	373	384	0.971	PASSED	0	0	11	
dDocent_Contig_15101	1	2	358	384	0.932	PASSED	0	0	26	
dDocent_Contig_15105	4	5	376	384	0.979	PASSED	0	0	8	
dDocent_Contig_15106	2	3	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_15108	2	3	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_15109	2	3	375	384	0.977	PASSED	0	0	9	
dDocent_Contig_15111	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15114	3	5	382	384	0.995	PASSED	1	0	1	
dDocent_Contig_15119	5	7	365	384	0.951	PASSED	3	0	16	
dDocent_Contig_15120	2	3	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_15124	1	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_15125	2	3	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_15133	2	3	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_15145	3	4	377	384	0.982	PASSED	4	1	2	
dDocent_Contig_15194	3	4	353	384	0.919	PASSED	0	2	29	
dDocent_Contig_15197	6	9	371	384	0.966	PASSED	0	1	12	
dDocent_Contig_15200	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15201	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15202	4	5	374	384	0.974	PASSED	0	0	10	
dDocent_Contig_15206	3	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15207	4	7	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_15210	5	6	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15214	1	2	378	384	0.984	PASSED	0	0	6	
dDocent_Contig_15223	3	5	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15225	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15227	4	6	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_15236	2	3	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_15237	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15238	4	5	378	384	0.984	PASSED	1	0	5	
dDocent_Contig_15242	1	2	379	384	0.987	PASSED	0	0	5	
dDocent_Contig_15243	2	3	382	384	0.995	PASSED	1	0	1	
dDocent_Contig_15245	1	2	375	384	0.977	PASSED	0	0	9	
dDocent_Contig_15247	3	4	372	384	0.969	PASSED	0	0	12	
dDocent_Contig_15249	1	2	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_15257	1	2	373	384	0.971	PASSED	0	0	11	
dDocent_Contig_15258	2	3	372	384	0.969	PASSED	0	0	12	
dDocent_Contig_15260	2	3	378	384	0.984	PASSED	0	0	6	
dDocent_Contig_15261	1	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_15262	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15263	2	3	379	384	0.987	PASSED	0	0	5	
dDocent_Contig_15267	1	2	363	384	0.945	PASSED	0	0	21	
dDocent_Contig_15270	3	5	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15272	3	4	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_15273	3	4	364	384	0.948	PASSED	2	8	10	
dDocent_Contig_15274	1	2	378	384	0.984	PASSED	0	0	6	
dDocent_Contig_15275	2	3	377	384	0.982	PASSED	3	0	4	
dDocent_Contig_15276	3	2	5	384	0.013	FILTERED	0	378	1	Missing data
dDocent_Contig_15283	3	4	379	384	0.987	PASSED	2	0	3	
dDocent_Contig_15284	5	6	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15285	3	5	356	384	0.927	PASSED	0	1	27	
dDocent_Contig_15293	2	3	367	384	0.956	PASSED	2	0	15	
dDocent_Contig_15302	3	4	368	384	0.958	PASSED	0	0	16	
dDocent_Contig_15305	2	3	378	384	0.984	PASSED	0	0	6	
dDocent_Contig_15308	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15309	4	5	383	384	0.997	PASSED	0	1	0	
dDocent_Contig_15310	3	4	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_15315	1	2	376	384	0.979	PASSED	0	0	8	
dDocent_Contig_15317	2	3	379	384	0.987	PASSED	0	0	5	
dDocent_Contig_15321	2	3	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_15322	1	2	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_15325	1	2	374	384	0.974	PASSED	0	0	10	
dDocent_Contig_15329	3	4	370	384	0.964	PASSED	0	0	14	
dDocent_Contig_15331	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15337	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15341	3	3	356	384	0.927	PASSED	1	0	27	
dDocent_Contig_15343	2	3	372	384	0.969	PASSED	1	1	10	
dDocent_Contig_15344	2	1	3	384	0.008	FILTERED	0	351	30	Missing data
dDocent_Contig_15345	3	4	371	384	0.966	PASSED	1	0	12	
dDocent_Contig_15347	3	2	147	384	0.383	PASSED	0	226	11	
dDocent_Contig_15349	2	3	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_15356	2	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15361	1	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_15363	2	3	376	384	0.979	PASSED	0	0	8	
dDocent_Contig_15365	2	3	369	384	0.961	PASSED	5	2	8	
dDocent_Contig_15367	5	6	374	384	0.974	PASSED	1	0	9	
dDocent_Contig_15371	1	2	378	384	0.984	PASSED	0	0	6	
dDocent_Contig_15375	3	4	382	384	0.995	PASSED	1	0	1	
dDocent_Contig_15376	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15377	1	2	374	384	0.974	PASSED	0	0	10	
dDocent_Contig_15381	3	4	379	384	0.987	PASSED	1	0	4	
dDocent_Contig_15382	2	3	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_15383	1	2	364	384	0.948	PASSED	0	0	20	
dDocent_Contig_15386	3	4	376	384	0.979	PASSED	3	0	5	
dDocent_Contig_15395	4	5	367	384	0.956	PASSED	1	1	15	
dDocent_Contig_15397	2	4	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_15401	2	3	378	384	0.984	PASSED	0	0	6	
dDocent_Contig_15402	4	4	382	384	0.995	PASSED	1	0	1	
dDocent_Contig_15403	3	5	369	384	0.961	PASSED	0	0	15	
dDocent_Contig_15407	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15408	2	3	377	384	0.982	PASSED	0	0	7	
dDocent_Contig_15409	2	3	379	384	0.987	PASSED	0	0	5	
dDocent_Contig_15412	2	3	314	384	0.818	PASSED	0	51	19	
dDocent_Contig_15426	2	3	368	384	0.958	PASSED	2	0	14	
dDocent_Contig_15428	1	2	374	384	0.974	PASSED	0	0	10	
dDocent_Contig_15432	5	6	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_15436	2	3	374	384	0.974	PASSED	0	0	10	
dDocent_Contig_15437	3	4	376	384	0.979	PASSED	0	1	7	
dDocent_Contig_15438	4	5	369	384	0.961	PASSED	1	0	14	
dDocent_Contig_15442	4	7	365	384	0.951	PASSED	3	0	16	
dDocent_Contig_15447	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15448	3	4	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_15454	3	5	383	384	0.997	PASSED	0	1	0	
dDocent_Contig_15455	1	2	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_15458	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15466	4	5	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_15472	1	2	375	384	0.977	PASSED	0	0	9	
dDocent_Contig_15474	4	4	381	384	0.992	PASSED	1	0	2	
dDocent_Contig_15475	1	2	367	384	0.956	PASSED	0	0	17	
dDocent_Contig_15477	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15479	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15481	2	3	377	384	0.982	PASSED	1	0	6	
dDocent_Contig_15483	1	2	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_15492	4	5	382	384	0.995	PASSED	1	0	1	
dDocent_Contig_15493	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15494	2	3	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_15496	3	4	365	384	0.951	PASSED	1	0	18	
dDocent_Contig_15498	1	2	370	384	0.964	PASSED	0	0	14	
dDocent_Contig_15499	4	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_155	1	2	379	384	0.987	PASSED	0	0	5	
dDocent_Contig_15501	2	3	371	384	0.966	PASSED	1	0	12	
dDocent_Contig_15503	2	3	377	384	0.982	PASSED	1	0	6	
dDocent_Contig_15505	4	5	353	384	0.919	PASSED	0	1	30	
dDocent_Contig_15509	2	3	379	384	0.987	PASSED	0	0	5	
dDocent_Contig_15513	6	6	383	384	0.997	PASSED	0	1	0	
dDocent_Contig_15522	1	2	381	384	0.992	PASSED	0	0	3	
dDocent_Contig_15524	3	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15529	1	2	377	384	0.982	PASSED	0	0	7	
dDocent_Contig_15532	1	2	378	384	0.984	PASSED	0	0	6	
dDocent_Contig_15533	2	3	361	384	0.940	PASSED	0	0	23	
dDocent_Contig_15543	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15544	2	3	375	384	0.977	PASSED	0	0	9	
dDocent_Contig_15558	1	2	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_15562	3	4	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15563	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15565	1	2	375	384	0.977	PASSED	0	0	9	
dDocent_Contig_15566	7	7	381	384	0.992	PASSED	1	0	2	
dDocent_Contig_15567	2	3	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_15568	1	2	360	384	0.938	PASSED	0	0	24	
dDocent_Contig_15570	2	3	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_15571	1	2	378	384	0.984	PASSED	0	0	6	
dDocent_Contig_15578	2	3	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_15582	2	3	375	384	0.977	PASSED	0	0	9	
dDocent_Contig_15590	3	4	352	384	0.917	PASSED	2	11	19	
dDocent_Contig_15594	6	7	365	384	0.951	PASSED	1	0	18	
dDocent_Contig_15597	2	4	381	384	0.992	PASSED	1	0	2	
dDocent_Contig_15598	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15599	2	3	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_15605	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15608	4	5	356	384	0.927	PASSED	3	0	25	
dDocent_Contig_15609	1	2	383	384	0.997	PASSED	0	0	1	
dDocent_Contig_15615	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15616	3	4	379	384	0.987	PASSED	0	0	5	
dDocent_Contig_15618	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15622	1	2	361	384	0.940	PASSED	0	0	23	
dDocent_Contig_15623	1	2	382	384	0.995	PASSED	0	0	2	
dDocent_Contig_15628	4	5	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_15629	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15630	3	4	372	384	0.969	PASSED	3	0	9	
dDocent_Contig_15636	1	2	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15646	2	3	375	384	0.977	PASSED	1	0	8	
dDocent_Contig_15648	2	3	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_15652	7	10	375	384	0.977	PASSED	1	0	8	
dDocent_Contig_15653	2	3	384	384	1.000	PASSED	0	0	0	
dDocent_Contig_15654	2	3	305	384	0.794	PASSED	0	53	26	
dDocent_Contig_15659	3	4	383	384	0.997	PASSED	1	0	0	
dDocent_Contig_15661	2	3	380	384	0.990	PASSED	0	0	4	
dDocent_Contig_15662	3	4	369	384	0.961	PASSED	0	0	15	
dDocent_Contig_15665	3	4	382	384	0.995	PASSED	1	0	1	
